3,5,9,12,14,18,19,22
1,6,8,12,14,16,21,22
3,5,7,12,13,17,20,23
2,5,9,11,13,16,19,22
2,5,8,12,14,18,21,22
1,6,7,12,13,17,20,22
2,5,9,12,15,17,21,22
2,5,9,12,14,17,20,22
3,5,8,11,13,16,19,22
3,5,9,12,15,18,21,22
3,6,8,12,15,18,21,22
3,6,9,12,14,18,21,22
2,5,8,12,13,17,21,22
2,5,9,12,15,16,21,22
2,5,8,11,14,18,20,23
1,5,7,11,14,16,19,23
1,6,9,11,15,18,20,22
1,5,7,11,14,16,19,22
3,5,9,12,14,18,21,22
2,6,8,11,15,18,21,22
3,5,8,11,15,18,20,22
2,6,8,10,15,17,21,22
3,5,8,11,15,18,21,22
1,5,8,10,14,17,19,23
2,5,7,10,15,18,21,23
2,5,7,10,15,18,21,23
2,5,9,12,13,18,21,22
3,6,7,11,15,17,21,22
1,6,9,12,14,18,20,22
2,6,9,11,13,18,19,22
2,6,8,12,13,16,21,22
3,6,8,12,15,18,21,22
3,5,8,12,15,18,21,22
1,6,9,12,13,16,20,22
2,6,9,12,14,18,21,22
2,6,7,11,13,17,20,22
2,5,9,12,14,17,20,22
2,5,8,11,14,16,19,22
1,6,8,12,13,16,19,22
2,5,7,12,14,16,20,22
2,5,8,11,15,17,21,22
3,6,7,11,15,16,20,22
2,5,8,11,14,17,19,22
3,5,8,11,15,18,21,22
2,5,9,11,15,18,21,22
2,6,9,11,15,18,21,23
3,6,8,11,14,18,19,22
2,5,7,11,14,16,19,22
1,5,7,11,15,16,21,22
2,6,8,12,13,16,20,22
3,5,8,12,14,18,20,22
2,5,8,12,14,17,19,22
1,5,9,11,13,17,19,22
2,5,7,10,14,16,20,22
1,6,9,12,13,17,20,22
3,6,7,11,15,17,21,22
2,5,7,11,14,17,19,22
2,5,8,11,15,18,20,22
1,6,8,11,14,16,20,22
3,6,9,11,15,18,20,22
3,5,8,11,15,16,21,22
3,5,9,11,15,18,20,22
1,6,8,12,13,16,20,22
2,5,7,10,14,18,19,22
1,6,7,10,14,17,19,22
2,6,9,12,14,16,21,23
1,6,9,11,15,16,21,22
3,6,8,12,14,17,21,22
2,6,8,11,15,18,20,22
3,5,9,12,14,18,19,22
3,5,8,12,13,17,19,22
1,6,8,12,14,16,19,22
2,6,8,12,13,17,20,22
2,5,9,11,15,18,21,22
1,5,9,11,14,17,19,22
2,6,7,10,15,18,20,22
1,5,9,12,14,17,19,22
3,5,9,12,13,18,21,22
3,5,8,11,14,17,19,22
2,5,7,11,15,18,21,22
3,5,9,12,13,17,19,22
3,5,8,12,13,16,20,22
2,6,9,11,15,17,21,22
1,5,9,11,14,18,19,22
3,5,7,11,15,18,21,22
2,6,9,12,14,17,19,22
1,5,9,11,14,16,19,22
3,5,8,12,14,18,20,22
2,5,9,12,13,17,19,22
1,6,9,12,13,18,20,22
1,5,9,11,14,17,19,22
2,6,8,10,15,17,21,22
1,5,8,10,13,16,19,22
1,5,7,11,15,18,20,22
2,5,9,11,14,16,19,22
1,5,7,11,14,16,19,22
2,5,8,11,15,18,21,22
3,5,9,12,15,17,21,22
1,6,8,11,15,17,20,22
2,6,9,12,14,17,19,22
2,5,9,12,14,16,21,22
2,5,8,11,13,16,20,22
3,5,8,11,13,16,19,22
2,4,7,11,15,17,21,22
1,6,9,12,13,16,19,22
1,5,8,11,15,18,20,22
3,5,9,11,15,17,21,22
1,5,7,11,15,16,21,22
2,5,8,11,15,16,21,22
3,6,9,12,14,18,20,22
1,6,9,11,14,16,20,22
1,5,9,12,15,16,21,22
1,5,8,12,14,17,19,22
2,5,7,11,13,16,20,22
2,5,8,11,15,18,21,22
2,5,8,11,15,18,21,22
2,6,8,11,15,18,21,22
2,6,7,11,15,18,21,22
2,6,9,11,15,17,21,22
2,6,9,12,14,16,20,22
1,5,7,11,14,16,19,22
3,5,7,11,15,18,21,23
1,6,9,12,14,16,21,22
2,6,8,11,15,18,21,22
3,5,9,12,14,16,20,22
2,5,8,11,14,17,19,22
2,5,8,11,15,18,21,22
3,5,9,12,13,17,19,22
1,6,9,12,13,18,20,22
1,6,8,11,13,17,19,22
1,5,8,11,15,18,20,22
1,6,7,11,14,17,19,22
1,5,7,11,13,18,21,22
1,6,9,12,13,18,20,22
1,6,9,11,15,17,21,22
3,5,8,12,14,16,19,22
3,6,8,12,14,16,20,22
3,6,9,12,13,18,20,22
3,6,9,10,15,17,21,22
3,5,9,12,15,17,21,22
3,6,8,12,15,18,21,22
2,6,9,12,13,17,19,22
2,6,8,12,14,17,20,22
3,6,9,11,13,18,20,22
1,6,9,12,14,16,19,22
3,6,8,11,13,16,19,22
2,6,8,12,13,18,21,22
3,5,7,10,15,18,20,22
3,5,9,11,14,16,19,22
2,4,9,12,14,17,19,22
3,5,9,11,15,18,21,22
1,6,8,11,15,17,21,22
3,5,9,11,13,16,20,23
2,5,7,11,14,17,20,23
1,6,7,11,14,18,20,22
3,6,7,11,14,17,20,22
1,6,7,10,15,16,20,22
3,5,9,11,14,16,20,22
1,6,9,12,13,17,19,22
2,5,7,11,15,17,21,22
1,6,8,12,13,17,19,22
2,5,8,11,14,18,19,22
3,5,7,11,14,16,19,22
3,5,9,12,15,16,21,22
1,5,9,12,14,16,19,22
3,5,8,11,15,18,20,22
3,5,8,11,15,18,21,22
1,6,7,10,15,18,20,22
1,6,7,10,15,16,21,22
2,6,7,11,13,18,21,22
3,6,9,12,14,16,20,22
1,6,9,11,14,17,20,22
3,5,9,12,14,17,19,22
3,5,7,11,13,16,20,22
3,5,9,12,14,17,20,22
1,5,8,11,14,16,20,22
1,6,7,11,15,17,19,22
3,5,8,11,15,18,21,22
2,5,8,12,14,16,20,22
1,5,9,11,15,16,21,22
2,6,7,11,15,18,21,22
2,5,9,11,15,16,20,22
2,6,7,11,15,18,21,22
1,6,7,10,14,16,19,22
2,6,9,12,15,16,20,22
3,6,9,12,14,17,20,22
1,5,7,11,15,16,20,22
2,6,8,11,14,16,20,23
3,5,9,12,14,17,19,22
1,5,7,12,14,17,20,22
3,5,9,12,15,18,21,22
2,5,8,10,15,18,21,22
1,5,7,11,15,17,21,23
1,5,7,10,14,17,20,23
2,6,8,11,14,17,19,22
2,5,7,10,15,18,21,23
3,6,9,12,15,17,20,22
1,6,8,12,13,17,19,22
1,6,8,11,14,16,19,22
3,6,9,12,14,18,20,22
3,5,8,12,15,18,21,22
3,6,8,11,15,18,21,22
3,5,9,12,14,18,19,22
3,6,8,11,14,18,19,22
3,4,9,12,15,16,21,22
2,6,9,11,13,16,20,22
1,5,8,11,14,17,19,22
3,4,8,11,15,16,20,22
3,5,9,11,15,18,21,22
1,5,7,10,15,16,21,22
1,6,8,11,14,18,20,22
1,6,8,12,15,18,21,22
2,5,8,12,13,17,20,22
2,6,9,12,13,18,21,22
1,5,8,11,14,17,19,22
2,6,8,11,15,18,21,22
2,5,9,12,14,16,19,22
2,5,7,10,15,18,20,22
1,6,7,11,14,16,20,22
3,4,8,11,14,18,20,22
2,6,8,12,14,17,20,22
3,5,9,11,15,18,20,22
1,5,8,11,14,17,19,22
2,5,9,11,15,18,20,22
1,6,9,11,15,16,21,22
3,5,8,11,15,17,21,22
3,5,7,11,15,18,21,22
2,5,7,11,15,16,19,22
1,6,8,11,13,17,21,22
2,5,7,10,14,16,19,22
3,4,7,12,14,18,20,22
2,6,7,11,14,17,19,22
1,5,8,11,15,17,20,22
2,6,9,12,13,17,19,22
2,5,9,11,15,18,21,22
1,5,7,12,14,18,20,22
1,5,7,11,15,16,21,22
2,6,7,10,15,17,20,22
1,5,8,11,14,18,19,22
2,5,9,12,14,17,20,22
1,6,8,10,14,18,20,22
1,5,7,10,14,16,20,23
1,5,8,10,15,16,21,22
2,5,8,10,15,17,21,22
1,6,7,11,15,16,20,23
3,6,7,11,14,17,21,22
3,5,7,11,14,17,19,23
3,5,8,12,13,17,20,22
1,6,9,12,13,16,20,22
2,5,7,12,14,17,19,23
3,6,8,12,15,18,21,22
2,5,8,11,14,18,19,23
1,6,7,11,14,17,19,23
1,5,9,11,14,16,19,22
1,5,8,12,13,16,20,22
3,5,7,11,15,17,21,22
2,6,8,12,14,17,20,22
2,5,9,11,15,18,21,22
1,5,7,11,15,17,21,23
1,5,7,12,14,16,19,23
1,5,7,12,14,16,20,23
1,5,9,11,15,18,21,22
3,5,9,12,13,16,20,22
1,6,9,12,14,16,20,22
1,6,8,11,15,18,21,22
2,5,8,12,13,18,20,23
1,6,8,11,15,16,21,22
3,5,9,12,13,16,20,22
3,5,7,11,15,16,21,22
1,5,7,11,13,16,19,22
1,6,7,10,14,16,20,22
1,6,7,11,15,16,20,23
3,6,9,12,14,16,20,22
2,5,9,12,13,17,20,22
3,5,8,11,14,18,19,22
2,5,7,11,14,18,20,22
3,5,7,11,15,18,19,22
3,6,9,12,15,16,21,22
3,5,9,11,14,18,19,23
2,5,9,12,13,16,19,22
1,6,8,11,15,18,21,22
2,5,8,11,15,16,21,22
2,5,7,10,14,17,20,22
2,5,7,11,15,18,21,22
2,5,7,11,15,17,20,22
3,6,9,12,14,17,21,22
3,5,9,12,14,17,21,22
1,6,8,12,13,16,20,23
1,5,7,11,15,17,21,22
1,5,9,12,13,17,19,23
2,5,8,11,15,17,21,23
3,5,7,12,14,18,20,22
1,5,9,11,13,17,19,22
1,5,7,11,15,16,21,23
2,5,7,10,14,16,19,22
2,6,7,11,15,18,21,22
1,6,7,10,15,18,20,22
1,5,7,11,14,16,19,23
1,5,9,11,14,16,19,23
1,5,7,10,15,16,21,23
3,5,8,11,15,16,20,22
2,5,8,11,14,17,19,23
2,5,8,11,15,18,20,22
1,5,9,12,13,17,21,22
3,5,9,12,15,18,21,22
2,5,7,11,14,18,20,23
1,5,8,11,15,16,21,22
3,6,8,10,15,18,21,22
3,6,7,12,13,16,20,22
3,4,9,12,14,17,20,22
1,6,7,12,13,17,21,23
1,5,7,10,14,17,20,23
1,6,9,12,14,17,20,22
1,6,7,10,15,17,20,22
1,6,8,10,15,18,21,22
1,6,7,11,13,17,19,23
1,5,7,11,14,17,21,23
3,5,9,11,13,16,19,22
3,5,7,11,15,18,21,22
3,6,8,12,13,16,20,22
1,5,9,12,13,16,20,23
3,5,9,12,13,17,20,22
2,6,7,11,13,17,20,22
2,5,7,11,15,17,21,22
2,6,8,11,14,17,19,22
2,6,8,11,15,17,20,22
3,6,9,12,14,18,20,22
1,6,9,12,14,16,20,22
3,6,9,12,13,17,19,22
3,6,8,12,15,17,20,22
1,5,9,11,14,16,21,22
2,5,8,12,13,17,19,22
1,5,7,11,15,18,21,22
2,5,7,11,15,18,20,22
1,5,8,11,14,18,19,22
2,5,7,11,15,17,21,23
3,6,8,11,13,16,19,22
2,6,7,11,15,18,21,22
2,5,8,12,13,16,21,22
1,5,7,11,13,17,20,23
1,5,7,11,13,18,20,22
2,4,9,12,14,16,20,22
3,6,7,11,15,16,21,22
3,6,8,12,13,16,20,22
3,5,7,11,13,18,21,22
1,5,7,12,13,16,19,23
1,6,7,12,14,16,19,23
3,5,9,12,14,18,20,22
1,6,7,11,14,16,19,22
1,5,7,10,15,16,21,22
2,5,7,11,14,18,21,22
3,6,9,12,14,16,20,22
3,6,9,12,15,17,21,22
3,4,9,12,13,17,20,22
3,6,8,12,13,16,20,22
1,5,7,11,15,17,21,23
2,4,7,11,14,17,20,22
3,5,9,12,14,17,20,22
2,5,7,11,14,17,21,22
1,5,7,11,15,16,20,23
2,5,7,11,15,18,20,23
3,5,8,12,13,17,19,22
1,5,8,12,15,16,20,22
1,5,7,11,14,17,20,22
1,5,8,12,14,17,20,22
2,5,7,11,15,17,21,23
1,5,7,11,14,16,21,22
1,5,7,11,15,18,21,23
3,6,8,12,13,18,20,22
1,6,7,11,14,16,19,22
3,5,8,10,15,17,21,22
3,5,9,12,13,17,20,22
3,5,9,12,14,18,21,22
2,6,8,12,15,16,21,22
1,6,9,12,13,16,21,22
1,5,7,11,14,16,21,22
2,6,8,12,13,17,21,22
3,5,9,11,15,17,21,22
3,6,7,11,14,17,21,22
1,5,7,11,15,16,20,23
1,5,7,11,15,18,21,23
2,6,9,12,14,18,19,22
1,5,8,12,14,17,20,23
3,6,8,12,13,16,19,22
2,6,9,11,15,17,21,22
3,5,9,12,14,18,19,22
2,5,7,12,13,17,19,23
2,5,7,11,15,17,21,22
3,5,7,11,15,16,20,23
2,4,7,11,14,16,19,23
1,5,7,11,13,18,21,23
2,5,8,11,14,17,19,22
1,6,7,11,13,17,20,23
3,5,7,11,14,18,20,22
3,5,8,11,15,18,21,22
1,6,8,11,13,16,19,22
2,6,8,11,15,18,19,23
2,5,7,10,15,18,20,23
1,4,7,10,14,16,21,23
1,5,7,10,14,17,20,23
1,5,7,10,15,17,21,23
1,5,7,11,15,18,20,22
1,4,7,11,14,18,19,22
1,5,7,12,13,17,20,23
1,6,7,11,15,17,21,22
1,5,7,10,15,18,21,23
2,5,9,12,13,16,20,22
1,6,7,11,15,18,21,22
1,5,9,11,13,16,19,22
2,6,9,11,15,18,21,22
2,5,8,11,15,17,20,22
2,5,7,10,14,17,19,22
3,6,9,12,14,16,21,22
3,5,9,12,14,18,20,22
1,5,8,11,14,17,21,22
2,5,7,11,13,17,20,22
1,5,7,11,14,18,20,22
2,5,7,10,15,18,21,22
3,5,7,11,14,16,20,22
2,5,7,12,14,16,20,22
2,5,8,11,15,18,21,22
2,5,8,11,15,18,21,22
2,5,8,12,13,17,19,22
1,5,7,11,13,16,20,22
3,5,9,11,14,16,19,22
2,6,7,12,13,16,19,22
1,5,7,11,14,17,19,22
3,6,9,12,13,17,20,22
1,4,7,11,13,16,20,23
3,6,8,12,14,16,20,22
2,6,7,12,14,17,20,22
3,4,8,11,14,17,19,22
3,5,9,12,14,18,21,22
1,5,7,11,13,16,20,23
3,5,9,12,14,17,21,22
3,4,8,11,15,17,21,22
2,5,9,11,15,17,20,22
3,5,8,11,15,18,21,22
2,5,7,11,15,16,20,23
2,5,8,11,15,17,21,22
2,6,7,11,15,16,21,22
3,5,8,11,15,18,20,22
3,5,9,10,15,17,20,22
2,5,9,12,13,18,21,23
2,5,9,12,13,17,20,22
2,4,7,11,15,16,21,22
2,6,9,12,13,18,20,22
1,5,7,11,13,16,19,22
3,5,9,12,13,16,20,22
1,6,7,12,14,17,21,22
3,5,8,12,13,16,19,22
2,6,7,12,14,17,20,22
3,5,9,12,13,18,21,22
1,6,9,11,14,16,21,23
3,5,7,11,14,18,19,22
3,5,8,11,15,16,21,22
2,5,8,11,15,17,20,22
3,5,9,12,14,18,20,22
1,5,9,12,13,16,19,22
2,5,8,12,13,17,19,22
3,6,8,12,14,16,21,22
1,6,7,12,14,16,21,23
2,6,8,12,13,16,21,22
2,6,9,12,14,16,20,22
2,5,9,12,15,18,21,22
3,5,9,11,15,17,21,22
1,5,8,12,14,16,20,22
3,6,9,12,14,16,21,22
1,6,9,12,13,17,19,22
2,5,7,11,13,18,21,22
2,6,9,11,14,18,19,22
3,5,8,11,14,18,19,22
3,4,9,12,13,17,19,22
3,6,9,12,14,16,20,22
3,6,9,12,14,16,21,22
2,5,9,11,13,16,20,22
1,6,8,11,13,17,19,22
3,5,8,11,14,16,19,22
3,5,8,11,14,17,20,22
2,6,8,12,13,17,20,22
3,5,9,11,14,17,21,22
1,5,7,10,13,16,20,22
1,6,8,11,13,17,19,22
2,5,8,11,15,18,21,22
3,5,7,11,14,16,20,22
3,5,9,12,13,18,21,22
2,5,9,11,13,16,19,22
3,6,8,12,13,17,21,22
2,5,9,12,13,16,21,22
3,6,7,10,15,16,21,23
3,6,7,11,13,16,19,22
2,6,8,12,14,17,21,22
2,5,9,12,13,17,19,22
2,5,8,11,15,18,20,22
3,6,9,12,14,18,21,22
3,6,7,11,15,18,21,22
1,5,8,11,14,17,21,22
3,6,7,10,14,18,19,22
2,6,9,11,14,18,20,22
3,5,9,12,14,18,20,22
2,5,7,11,15,18,21,22
3,5,7,11,15,16,20,22
2,6,8,11,15,16,21,22
3,4,7,11,14,16,20,22
2,4,9,12,14,17,19,22
2,6,8,11,13,16,20,22
2,6,9,12,13,17,19,22
3,5,8,10,15,16,20,22
3,5,9,12,13,17,21,22
2,5,8,11,15,16,21,22
1,6,8,11,14,16,19,22
1,5,7,12,13,17,20,22
3,6,7,12,15,18,21,22
3,5,7,12,14,18,20,22
2,5,9,11,15,18,21,22
1,5,9,12,14,16,20,22
3,5,8,12,15,18,21,22
2,5,9,11,15,18,21,22
2,5,7,11,15,17,20,22
3,5,9,12,15,18,21,22
2,5,9,12,14,17,19,22
2,4,9,11,14,16,20,22
1,5,7,11,15,18,21,22
2,5,8,12,14,18,21,22
2,5,9,12,13,16,20,22
2,5,8,12,14,18,21,22
2,5,9,12,14,16,20,22
3,5,7,12,14,17,20,22
1,5,8,11,13,18,19,22
3,6,7,11,15,18,21,22
2,5,9,12,13,17,20,22
2,5,9,11,13,18,21,22
2,5,7,11,13,17,19,22
3,5,9,12,14,16,20,22
1,5,8,11,14,16,19,22
2,5,9,12,15,18,21,22
2,5,8,11,14,18,19,22
2,5,7,10,15,17,21,22
3,5,8,11,14,18,21,22
2,5,7,11,14,18,19,23
1,5,7,10,15,17,20,22
1,5,7,11,14,17,20,22
1,5,7,11,14,18,21,22
2,4,7,11,15,16,21,23
3,5,9,12,13,16,21,22
3,6,8,12,14,17,20,22
1,4,7,11,14,17,20,23
1,5,8,11,13,17,19,22
3,5,8,11,14,16,20,22
2,6,8,12,13,17,20,23
2,6,8,12,13,18,19,23
1,4,8,11,13,16,20,23
3,4,9,12,13,17,19,22
1,6,7,11,13,16,20,22
2,4,9,11,14,18,19,22
3,4,8,11,15,18,21,22
3,5,8,11,15,18,21,22
1,6,8,12,13,16,21,22
2,5,9,12,13,18,20,22
1,5,8,11,13,16,20,22
3,6,8,11,14,17,19,22
1,5,7,11,14,18,19,23
2,5,8,11,14,16,19,22
3,6,8,11,13,17,20,22
1,4,8,12,13,16,21,22
1,6,7,10,14,17,20,23
1,4,7,11,14,16,20,23
1,5,7,11,15,18,20,23
1,5,7,11,14,17,19,23
1,5,7,11,14,16,20,23
3,5,8,12,14,18,21,22
1,5,7,11,15,18,21,22
2,5,7,10,15,17,21,22
1,5,7,10,15,17,21,22
1,5,8,11,13,17,19,22
2,5,7,11,14,17,19,22
1,5,7,11,15,18,20,22
1,5,7,10,14,18,19,22
1,5,7,10,13,16,19,22
1,6,8,12,13,16,20,22
1,6,7,11,15,17,20,22
1,5,9,11,14,17,19,22
1,5,7,10,15,18,20,22
2,5,8,12,14,17,20,22
2,5,8,11,14,17,19,22
1,6,8,11,15,18,21,22
2,6,8,12,14,16,21,22
2,5,8,11,13,16,19,22
2,6,8,12,13,16,19,22
2,5,8,11,14,17,21,22
2,5,8,11,13,16,20,22
2,4,8,11,14,18,21,22
3,6,8,11,15,18,21,22
1,5,7,11,15,16,21,23
1,6,8,12,13,16,19,23
1,6,7,11,13,16,21,22
1,6,8,11,14,17,19,22
1,6,9,11,13,16,19,22
2,5,9,12,14,18,20,22
3,5,8,11,15,18,21,22
1,5,7,10,14,16,19,23
1,5,7,11,15,17,20,23
